"id","scenario","option","y","canon","sony","nikon","panasonic","pixels","zoom","video","swivel","wifi","price"
62,1,3,2,0,0,0,1,0,0,0,0,1,1.29
62,1,4,4,0,1,0,0,0,1,0,1,0,2.79
62,1,5,2,0,0,0,0,0,0,0,0,0,0
62,2,1,3,0,0,0,1,1,0,0,1,0,2.79
62,2,2,1,1,0,0,0,1,0,1,0,1,0.79
62,2,3,3,0,1,0,0,1,0,1,0,1,1.79
62,2,4,1,0,0,1,0,1,0,1,1,1,1.29
62,2,5,2,0,0,0,0,0,0,0,0,0,0
62,3,1,3,0,0,1,0,0,0,0,0,1,2.29
62,3,2,1,1,0,0,0,1,1,0,1,1,0.79
62,3,3,1,0,1,0,0,1,0,0,1,1,1.79
62,3,4,2,0,1,0,0,1,1,1,0,1,1.29
62,3,5,3,0,0,0,0,0,0,0,0,0,0
62,4,1,1,0,0,1,0,1,1,0,1,1,1.79
62,4,2,1,0,1,0,0,0,0,1,0,0,2.79
62,4,3,2,0,0,0,1,0,1,0,1,0,2.29
62,4,4,2,0,0,0,1,0,0,1,1,1,1.29
62,4,5,4,0,0,0,0,0,0,0,0,0,0
62,5,1,2,1,0,0,0,0,1,0,0,1,1.79
62,5,2,3,1,0,0,0,0,0,1,1,0,0.79
62,5,3,1,0,1,0,0,1,1,0,0,0,1.29
62,5,4,3,0,0,0,1,1,1,0,1,0,2.29
62,5,5,1,0,0,0,0,0,0,0,0,0,0
62,6,1,2,0,0,0,1,0,1,1,0,1,2.79
62,6,2,3,0,0,1,0,1,0,1,0,1,1.79
62,6,3,1,1,0,0,0,0,1,1,0,0,1.29
62,6,4,1,0,1,0,0,1,1,1,1,1,2.29
62,6,5,2,0,0,0,0,0,0,0,0,0,0
62,7,1,3,0,0,0,1,1,0,0,1,1,0.79
62,7,2,1,0,0,1,0,0,0,1,1,0,1.79
62,7,3,1,1,0,0,0,1,0,1,1,0,2.79
62,7,4,2,0,1,0,0,1,1,0,1,0,2.29
62,7,5,2,0,0,0,0,0,0,0,0,0,0
62,8,1,4,0,0,0,1,1,0,1,1,1,1.79
62,8,2,2,0,1,0,0,0,1,0,0,0,2.29
62,8,3,3,0,0,1,0,0,0,1,0,0,1.29
62,8,4,1,0,0,1,0,0,1,0,1,1,2.79
62,8,5,3,0,0,0,0,0,0,0,0,0,0
62,9,1,1,0,1,0,0,0,0,1,1,1,0.79
62,9,2,2,1,0,0,0,0,1,0,0,1,2.79
62,9,3,3,0,0,1,0,0,1,0,1,1,1.29
62,9,4,1,0,0,0,1,0,1,0,0,1,1.79
62,9,5,1,0,0,0,0,0,0,0,0,0,0
62,10,1,2,1,0,0,0,0,1,0,1,0,1.79
62,10,2,3,0,0,1,0,0,0,1,0,1,0.79
62,10,3,1,0,0,0,1,1,1,0,0,1,2.29
62,10,4,1,0,1,0,0,0,0,0,1,0,1.29
62,10,5,2,0,0,0,0,0,0,0,0,0,0
62,11,1,2,0,0,1,0,1,0,1,0,0,2.79
62,11,2,4,1,0,0,0,1,1,1,0,1,2.29
62,11,3,2,0,0,0,1,1,1,0,0,1,0.79
62,11,4,3,0,0,0,1,1,0,1,1,0,1.79
62,11,5,1,0,0,0,0,0,0,0,0,0,0
62,12,1,3,1,0,0,0,0,1,0,1,0,0.79
62,12,2,1,0,0,0,1,1,1,0,1,0,1.29
62,12,3,2,0,0,1,0,1,0,1,0,0,2.79
62,12,4,3,0,1,0,0,1,1,1,0,0,1.79
62,12,5,1,0,0,0,0,0,0,0,0,0,0
62,13,1,1,0,0,0,1,0,1,1,1,1,0.79
62,13,2,2,1,0,0,0,1,1,1,0,1,2.79
62,13,3,3,0,0,1,0,0,1,1,1,1,1.79
62,13,4,1,0,1,0,0,0,0,1,0,0,2.29
62,13,5,1,0,0,0,0,0,0,0,0,0,0
62,14,1,2,0,0,1,0,0,0,1,0,0,1.29
62,14,2,2,0,1,0,0,0,1,0,0,0,0.79
62,14,3,4,0,0,0,1,1,1,0,1,0,2.29
62,14,4,2,1,0,0,0,0,0,1,0,0,2.79
62,14,5,3,0,0,0,0,0,0,0,0,0,0
62,15,1,1,1,0,0,0,1,0,0,0,1,1.29
62,15,2,3,0,0,0,1,1,0,1,0,1,2.29
62,15,3,1,0,0,1,0,1,0,1,1,0,0.79
62,15,4,2,0,1,0,0,0,0,1,0,0,2.79
62,15,5,3,0,0,0,0,0,0,0,0,0,0
62,16,1,1,0,1,0,0,1,1,0,0,0,1.29
62,16,2,1,0,0,1,0,0,0,1,0,1,2.79
62,16,3,2,0,0,0,1,1,0,0,1,0,1.79
62,16,4,3,1,0,0,0,0,0,0,1,0,2.29
62,16,5,1,0,0,0,0,0,0,0,0,0,0
63,1,1,2,0,0,0,1,0,1,1,1,1,1.29
63,1,2,1,0,0,1,0,0,0,1,1,0,1.79
63,1,3,2,0,0,1,0,1,0,0,0,1,2.79
63,1,4,2,1,0,0,0,1,0,0,0,1,0.79
63,1,5,1,0,0,0,0,0,0,0,0,0,0
63,2,1,1,1,0,0,0,0,0,1,0,1,1.29
63,2,2,4,0,0,1,0,0,0,0,0,0,2.29
63,2,3,3,0,1,0,0,0,0,1,1,0,2.79
63,2,4,4,0,0,0,1,0,0,0,0,0,1.79
63,2,5,3,0,0,0,0,0,0,0,0,0,0
63,3,1,5,0,1,0,0,1,0,1,1,0,2.79
63,3,2,4,0,0,1,0,0,1,0,1,0,1.29
63,3,3,3,1,0,0,0,1,1,0,0,0,2.29
63,3,4,3,0,0,0,1,0,1,1,1,0,0.79
63,3,5,3,0,0,0,0,0,0,0,0,0,0
63,4,1,2,0,1,0,0,1,1,0,0,0,0.79
63,4,2,2,0,0,0,1,1,1,0,1,1,1.29
63,4,3,1,0,0,1,0,1,0,0,0,0,2.79
63,4,4,2,1,0,0,0,1,0,1,1,0,1.79
63,4,5,2,0,0,0,0,0,0,0,0,0,0
63,5,1,1,0,1,0,0,0,1,0,1,0,0.79
63,5,2,1,0,0,0,1,1,1,1,0,0,2.29
63,5,3,4,0,0,1,0,0,0,1,0,0,2.79
63,5,4,3,0,1,0,0,1,0,0,0,1,1.79
63,5,5,4,0,0,0,0,0,0,0,0,0,0
63,6,1,3,0,1,0,0,0,0,0,0,0,0.79
63,6,2,5,1,0,0,0,0,0,0,0,0,1.79
63,6,3,4,0,0,0,1,1,1,1,0,0,1.29
63,6,4,3,0,0,1,0,1,1,1,1,1,2.79
63,6,5,3,0,0,0,0,0,0,0,0,0,0
63,7,1,3,1,0,0,0,1,0,0,0,0,1.29
63,7,2,2,0,1,0,0,1,0,0,1,1,2.29
63,7,3,2,0,0,0,1,1,1,1,0,0,2.79
63,7,4,1,0,0,1,0,1,1,1,0,0,0.79
63,7,5,2,0,0,0,0,0,0,0,0,0,0
63,8,1,2,0,0,1,0,0,1,1,0,0,1.29
63,8,2,1,0,1,0,0,1,0,1,1,0,2.29
63,8,3,1,0,1,0,0,1,1,1,1,0,0.79
63,8,4,4,0,0,0,1,0,1,1,0,1,1.79
63,8,5,3,0,0,0,0,0,0,0,0,0,0
63,9,1,4,0,0,0,1,1,1,0,0,1,2.79
63,9,2,3,0,0,1,0,1,1,1,1,0,2.29
63,9,3,5,0,1,0,0,0,1,0,0,1,1.79
63,9,4,4,0,1,0,0,1,1,1,1,0,0.79
63,9,5,3,0,0,0,0,0,0,0,0,0,0
63,10,1,3,1,0,0,0,1,1,0,0,1,2.29
63,10,2,3,0,0,0,1,0,0,0,0,1,1.79
63,10,3,2,1,0,0,0,0,1,1,1,1,1.29
63,10,4,2,0,0,1,0,1,1,1,1,1,2.79
63,10,5,1,0,0,0,0,0,0,0,0,0,0
63,11,1,2,1,0,0,0,0,0,1,1,1,1.79
63,11,2,2,0,0,0,1,1,1,0,1,1,2.29
63,11,3,1,0,0,1,0,0,0,1,1,1,2.29
63,11,4,1,1,0,0,0,1,1,1,1,0,2.79
63,11,5,4,0,0,0,0,0,0,0,0,0,0
63,12,1,3,0,0,1,0,0,0,0,0,1,1.79
63,12,2,4,0,0,0,1,1,0,0,0,1,2.79
63,12,3,3,1,0,0,0,0,0,0,0,1,2.29
63,12,4,5,0,1,0,0,0,1,0,0,1,1.29
63,12,5,4,0,0,0,0,0,0,0,0,0,0
63,13,1,3,0,0,1,0,0,1,1,1,1,2.29
63,13,2,3,0,0,0,1,0,0,1,0,1,1.29
63,13,3,3,1,0,0,0,0,1,1,1,1,1.79
63,13,4,2,0,1,0,0,0,0,0,1,0,0.79
63,13,5,2,0,0,0,0,0,0,0,0,0,0
63,14,1,1,0,0,0,1,0,1,1,1,0,2.29
63,14,2,2,0,1,0,0,1,0,0,1,1,1.29
63,14,3,2,0,0,1,0,1,0,0,1,0,0.79
63,14,4,1,1,0,0,0,0,1,0,1,1,2.79
63,14,5,1,0,0,0,0,0,0,0,0,0,0
63,15,1,4,1,0,0,0,0,0,1,1,0,1.79
63,15,2,3,0,1,0,0,0,1,1,1,0,2.79
63,15,3,4,0,0,0,1,1,0,0,1,1,0.79
63,15,4,3,0,1,0,0,0,1,0,1,0,1.29
63,15,5,5,0,0,0,0,0,0,0,0,0,0
63,16,1,4,1,0,0,0,1,0,1,0,1,2.29
63,16,2,3,0,0,1,0,1,1,0,0,1,1.29
63,16,3,3,0,1,0,0,0,1,0,0,1,1.79
63,16,4,3,0,0,0,1,1,0,0,0,1,0.79
63,16,5,2,0,0,0,0,0,0,0,0,0,0
64,1,1,1,0,1,0,0,0,1,1,0,1,0.79
64,1,2,5,1,0,0,0,0,1,0,1,0,2.29
64,1,3,2,0,1,0,0,0,0,0,1,1,1.29
64,1,4,5,0,0,0,1,1,1,0,0,1,1.79
64,1,5,1,0,0,0,0,0,0,0,0,0,0
64,2,1,5,1,0,0,0,1,1,1,1,1,1.79
64,2,2,4,0,0,0,1,0,0,0,1,0,1.29
64,2,3,4,0,0,1,0,1,0,0,1,0,2.29
64,2,4,2,0,1,0,0,1,1,1,0,1,2.79
64,2,5,5,0,0,0,0,0,0,0,0,0,0
64,3,1,3,0,0,0,1,0,0,1,1,1,1.29
64,3,2,4,0,0,1,0,1,0,0,0,1,0.79
64,3,3,4,0,1,0,0,0,0,1,1,0,2.29
64,3,4,3,1,0,0,0,1,1,0,1,1,2.79
64,3,5,5,0,0,0,0,0,0,0,0,0,0
64,4,1,4,0,0,0,1,0,0,1,0,0,2.79
64,4,2,1,0,0,1,0,1,0,1,1,0,2.29
64,4,3,5,0,1,0,0,0,0,0,0,1,1.79
64,4,4,2,1,0,0,0,0,0,0,0,0,0.79
64,4,5,5,0,0,0,0,0,0,0,0,0,0
64,5,1,1,1,0,0,0,0,0,0,1,1,1.29
64,5,2,5,0,0,1,0,0,0,0,1,1,2.79
64,5,3,4,0,1,0,0,1,1,1,1,0,0.79
64,5,4,4,0,0,1,0,1,1,1,1,0,1.29
64,5,5,2,0,0,0,0,0,0,0,0,0,0
64,6,1,5,0,0,1,0,0,1,1,0,0,2.29
64,6,2,3,1,0,0,0,1,1,0,1,0,1.79
64,6,3,4,0,0,1,0,1,0,1,0,1,2.79
64,6,4,4,0,0,0,1,1,0,1,0,1,1.29
64,6,5,3,0,0,0,0,0,0,0,0,0,0
64,7,1,5,0,0,1,0,0,1,0,1,0,1.79
64,7,2,4,0,0,0,1,1,0,0,1,1,2.79
64,7,3,1,1,0,0,0,1,1,0,1,0,1.29
64,7,4,5,0,1,0,0,0,0,0,0,1,0.79
64,7,5,2,0,0,0,0,0,0,0,0,0,0
64,8,1,5,1,0,0,0,0,0,0,1,0,2.29
64,8,2,1,0,0,1,0,0,0,0,1,0,0.79
64,8,3,5,0,0,0,1,1,1,1,0,1,2.79
64,8,4,4,0,0,1,0,1,1,0,0,1,1.79
64,8,5,4,0,0,0,0,0,0,0,0,0,0
64,9,1,2,0,0,0,1,0,0,1,1,1,2.29
64,9,2,5,0,1,0,0,1,0,1,0,1,1.29
64,9,3,3,0,1,0,0,1,1,1,1,0,0.79
64,9,4,4,1,0,0,0,1,0,1,0,0,1.79
64,9,5,4,0,0,0,0,0,0,0,0,0,0
64,10,1,3,0,1,0,0,0,1,0,0,0,0.79
64,10,2,5,0,0,0,1,1,1,0,1,1,1.79
64,10,3,4,0,0,1,0,1,1,1,0,0,2.79
64,10,4,1,0,1,0,0,1,0,0,1,1,1.29
64,10,5,5,0,0,0,0,0,0,0,0,0,0
64,11,1,2,0,0,0,1,0,0,0,1,1,1.79
64,11,2,5,0,0,0,1,0,1,1,0,1,2.79
64,11,3,1,1,0,0,0,0,1,1,0,1,1.29
64,11,4,5,0,1,0,0,1,0,0,0,1,2.79
64,11,5,4,0,0,0,0,0,0,0,0,0,0
64,12,1,4,0,1,0,0,0,1,1,1,0,1.79
64,12,2,2,0,1,0,0,1,0,1,0,1,2.29
64,12,3,5,1,0,0,0,0,0,1,1,0,2.29
64,12,4,3,0,0,0,1,0,1,0,0,1,0.79
64,12,5,4,0,0,0,0,0,0,0,0,0,0
64,13,1,4,1,0,0,0,1,1,1,1,0,1.29
64,13,2,3,0,0,0,1,0,1,1,1,0,2.79
64,13,3,5,0,0,1,0,0,0,1,1,0,1.79
64,13,4,4,0,1,0,0,0,1,0,1,1,0.79
64,13,5,1,0,0,0,0,0,0,0,0,0,0
64,14,1,5,0,1,0,0,0,1,0,0,0,2.79
64,14,2,2,0,0,1,0,1,1,1,1,0,1.79
64,14,3,5,1,0,0,0,1,0,0,0,1,0.79
64,14,4,1,0,0,1,0,0,1,0,0,1,2.29
64,14,5,5,0,0,0,0,0,0,0,0,0,0
64,15,1,4,1,0,0,0,1,1,1,0,1,2.29
64,15,2,4,0,0,1,0,0,0,0,0,0,0.79
64,15,3,2,1,0,0,0,1,1,0,0,0,1.29
64,15,4,5,0,0,0,1,1,0,1,0,0,2.79
64,15,5,3,0,0,0,0,0,0,0,0,0,0
64,16,1,4,0,0,0,1,0,1,1,0,1,1.79
64,16,2,4,0,0,1,0,0,1,1,0,0,2.29
64,16,3,3,0,0,0,1,1,0,1,0,0,2.79
64,16,4,5,0,1,0,0,1,1,1,1,1,1.29
64,16,5,4,0,0,0,0,0,0,0,0,0,0
65,1,1,4,1,0,0,0,1,0,1,1,0,2.79
65,1,2,4,0,0,0,1,1,1,0,1,1,1.29
65,1,3,4,0,1,0,0,0,0,0,1,0,1.79
65,1,4,5,0,1,0,0,1,1,1,1,1,0.79
65,1,5,3,0,0,0,0,0,0,0,0,0,0
65,2,1,3,1,0,0,0,0,1,0,1,0,2.79
65,2,2,1,1,0,0,0,1,1,0,0,0,1.79
65,2,3,4,0,0,0,1,1,1,0,1,0,0.79
65,2,4,4,0,0,1,0,1,1,0,1,0,2.29
65,2,5,5,0,0,0,0,0,0,0,0,0,0
65,3,1,3,0,0,0,1,0,1,0,0,0,2.79
65,3,2,5,1,0,0,0,0,0,0,0,1,1.79
65,3,3,5,0,1,0,0,0,1,1,1,1,2.29
65,3,4,4,0,0,1,0,0,1,1,1,1,0.79
65,3,5,1,0,0,0,0,0,0,0,0,0,0
65,4,1,5,0,0,0,1,0,1,1,1,0,2.79
65,4,2,4,1,0,0,0,0,1,1,0,0,1.29
65,4,3,4,0,0,1,0,0,0,0,1,1,1.79
65,4,4,4,0,1,0,0,0,0,0,1,1,0.79
65,4,5,5,0,0,0,0,0,0,0,0,0,0
65,5,1,3,0,0,0,1,1,1,0,1,1,1.29
65,5,2,3,0,0,1,0,1,1,0,1,1,2.79
65,5,3,1,0,1,0,0,1,0,1,0,1,0.79
65,5,4,4,0,0,1,0,1,0,1,0,1,2.29
65,5,5,4,0,0,0,0,0,0,0,0,0,0
65,6,1,5,0,1,0,0,1,0,0,0,0,1.29
65,6,2,3,1,0,0,0,1,0,0,0,1,1.79
65,6,3,5,0,0,1,0,1,1,1,0,1,2.29
65,6,4,5,0,0,0,1,0,1,0,1,1,2.79
65,6,5,4,0,0,0,0,0,0,0,0,0,0
65,7,1,1,0,1,0,0,1,0,1,1,0,1.29
65,7,2,5,0,1,0,0,0,0,1,0,0,1.79
65,7,3,4,0,0,1,0,1,0,0,1,1,2.29
65,7,4,4,0,0,0,1,1,1,0,0,1,2.79
65,7,5,4,0,0,0,0,0,0,0,0,0,0
65,8,1,5,0,0,1,0,0,1,1,1,1,2.79
65,8,2,3,0,1,0,0,0,1,1,1,1,2.29
65,8,3,3,1,0,0,0,1,0,0,0,0,1.79
65,8,4,1,0,0,1,0,1,0,0,0,1,1.29
65,8,5,4,0,0,0,0,0,0,0,0,0,0
65,9,1,4,0,0,0,1,0,1,1,1,0,2.29
65,9,2,5,0,1,0,0,0,0,1,0,1,2.79
65,9,3,3,0,0,1,0,1,0,0,0,0,0.79
65,9,4,5,1,0,0,0,1,0,1,1,0,1.29
65,9,5,5,0,0,0,0,0,0,0,0,0,0
65,10,1,4,0,1,0,0,1,0,1,0,1,1.79
65,10,2,1,0,0,1,0,1,1,0,0,0,1.29
65,10,3,5,0,0,0,1,1,0,0,0,0,0.79
65,10,4,4,1,0,0,0,0,1,1,0,1,2.29
65,10,5,4,0,0,0,0,0,0,0,0,0,0
65,11,1,4,0,1,0,0,0,0,1,1,1,2.79
65,11,2,5,0,0,0,1,0,0,1,0,0,2.29
65,11,3,3,0,0,1,0,1,0,0,0,1,0.79
65,11,4,3,1,0,0,0,0,0,0,0,0,1.29
65,11,5,1,0,0,0,0,0,0,0,0,0,0
65,12,1,4,1,0,0,0,1,1,1,0,0,1.79
65,12,2,4,0,0,0,1,0,1,1,1,0,0.79
65,12,3,5,0,1,0,0,1,0,1,0,1,1.29
65,12,4,3,0,0,1,0,0,1,1,0,1,2.29
65,12,5,5,0,0,0,0,0,0,0,0,0,0
65,13,1,5,1,0,0,0,0,1,1,0,0,0.79
65,13,2,4,0,0,0,1,1,0,0,0,0,2.29
65,13,3,1,0,0,1,0,0,1,0,0,1,2.79
65,13,4,5,0,1,0,0,0,0,0,1,0,1.79
65,13,5,4,0,0,0,0,0,0,0,0,0,0
65,14,1,4,0,1,0,0,0,1,0,1,1,0.79
65,14,2,4,0,0,0,1,0,1,0,0,0,1.79
65,14,3,5,1,0,0,0,1,1,1,1,1,2.29
65,14,4,3,0,0,1,0,1,1,1,0,1,1.29
65,14,5,3,0,0,0,0,0,0,0,0,0,0
65,15,1,1,0,0,0,1,1,1,1,1,0,1.79
65,15,2,4,0,0,0,1,0,0,0,0,1,2.79
65,15,3,4,0,0,1,0,0,0,1,1,0,0.79
65,15,4,5,1,0,0,0,1,0,0,0,1,2.29
65,15,5,3,0,0,0,0,0,0,0,0,0,0
65,16,1,5,0,1,0,0,0,0,0,0,0,2.79
65,16,2,5,0,0,0,1,0,1,1,1,0,0.79
65,16,3,4,0,0,1,0,0,1,1,1,0,1.79
65,16,4,1,1,0,0,0,1,0,0,1,0,1.29
65,16,5,5,0,0,0,0,0,0,0,0,0,0
66,1,1,2,0,0,1,0,0,1,0,1,0,0.79
66,1,2,4,1,0,0,0,1,1,0,1,1,2.29
66,1,3,4,0,0,0,1,0,0,0,0,1,1.29
66,1,4,4,0,1,0,0,0,1,0,1,0,2.79
66,1,5,3,0,0,0,0,0,0,0,0,0,0
66,2,1,4,0,0,0,1,1,0,0,1,0,2.79
66,2,2,2,1,0,0,0,1,0,1,0,1,0.79
66,2,3,1,0,1,0,0,1,0,1,0,1,1.79
66,2,4,1,0,0,1,0,1,0,1,1,1,1.29
66,2,5,2,0,0,0,0,0,0,0,0,0,0
66,3,1,2,0,0,1,0,0,0,0,0,1,2.29
66,3,2,4,1,0,0,0,1,1,0,1,1,0.79
66,3,3,3,0,1,0,0,1,0,0,1,1,1.79
66,3,4,1,0,1,0,0,1,1,1,0,1,1.29
66,3,5,2,0,0,0,0,0,0,0,0,0,0
66,4,1,1,0,0,1,0,1,1,0,1,1,1.79
66,4,2,2,0,1,0,0,0,0,1,0,0,2.79
66,4,3,4,0,0,0,1,0,1,0,1,0,2.29
66,4,4,4,0,0,0,1,0,0,1,1,1,1.29
66,4,5,4,0,0,0,0,0,0,0,0,0,0
66,5,1,3,1,0,0,0,0,1,0,0,1,1.79
66,5,2,4,1,0,0,0,0,0,1,1,0,0.79
66,5,3,2,0,1,0,0,1,1,0,0,0,1.29
66,5,4,1,0,0,0,1,1,1,0,1,0,2.29
66,5,5,1,0,0,0,0,0,0,0,0,0,0
66,6,1,2,0,0,0,1,0,1,1,0,1,2.79
66,6,2,2,0,0,1,0,1,0,1,0,1,1.79
66,6,3,4,1,0,0,0,0,1,1,0,0,1.29
66,6,4,3,0,1,0,0,1,1,1,1,1,2.29
66,6,5,1,0,0,0,0,0,0,0,0,0,0
66,7,1,2,0,0,0,1,1,0,0,1,1,0.79
66,7,2,1,0,0,1,0,0,0,1,1,0,1.79
66,7,3,2,1,0,0,0,1,0,1,1,0,2.79
66,7,4,4,0,1,0,0,1,1,0,1,0,2.29
66,7,5,4,0,0,0,0,0,0,0,0,0,0
66,8,1,4,0,0,0,1,1,0,1,1,1,1.79
66,8,2,3,0,1,0,0,0,1,0,0,0,2.29
66,8,3,4,0,0,1,0,0,0,1,0,0,1.29
66,8,4,2,0,0,1,0,0,1,0,1,1,2.79
66,8,5,1,0,0,0,0,0,0,0,0,0,0
66,9,1,1,0,1,0,0,0,0,1,1,1,0.79
66,9,2,2,1,0,0,0,0,1,0,0,1,2.79
66,9,3,2,0,0,1,0,0,1,0,1,1,1.29
66,9,4,4,0,0,0,1,0,1,0,0,1,1.79
66,9,5,3,0,0,0,0,0,0,0,0,0,0
66,10,1,1,1,0,0,0,0,1,0,1,0,1.79
66,10,2,2,0,0,1,0,0,0,1,0,1,0.79
66,10,3,1,0,0,0,1,1,1,0,0,1,2.29
66,10,4,2,0,1,0,0,0,0,0,1,0,1.29
66,10,5,4,0,0,0,0,0,0,0,0,0,0
66,11,1,4,0,0,1,0,1,0,1,0,0,2.79
66,11,2,4,1,0,0,0,1,1,1,0,1,2.29
66,11,3,3,0,0,0,1,1,1,0,0,1,0.79
66,11,4,4,0,0,0,1,1,0,1,1,0,1.79
66,11,5,2,0,0,0,0,0,0,0,0,0,0
66,12,1,1,1,0,0,0,0,1,0,1,0,0.79
66,12,2,1,0,0,0,1,1,1,0,1,0,1.29
66,12,3,2,0,0,1,0,1,0,1,0,0,2.79
66,12,4,2,0,1,0,0,1,1,1,0,0,1.79
66,12,5,4,0,0,0,0,0,0,0,0,0,0
66,13,1,3,0,0,0,1,0,1,1,1,1,0.79
66,13,2,1,1,0,0,0,1,1,1,0,1,2.79
66,13,3,2,0,0,1,0,0,1,1,1,1,1.79
66,13,4,1,0,1,0,0,0,0,1,0,0,2.29
66,13,5,2,0,0,0,0,0,0,0,0,0,0
66,14,1,4,0,0,1,0,0,0,1,0,0,1.29
66,14,2,4,0,1,0,0,0,1,0,0,0,0.79
66,14,3,4,0,0,0,1,1,1,0,1,0,2.29
66,14,4,3,1,0,0,0,0,0,1,0,0,2.79
66,14,5,4,0,0,0,0,0,0,0,0,0,0
66,15,1,2,1,0,0,0,1,0,0,0,1,1.29
66,15,2,1,0,0,0,1,1,0,1,0,1,2.29
66,15,3,1,0,0,1,0,1,0,1,1,0,0.79
66,15,4,2,0,1,0,0,0,0,1,0,0,2.79
66,15,5,2,0,0,0,0,0,0,0,0,0,0
66,16,1,4,0,1,0,0,1,1,0,0,0,1.29
66,16,2,3,0,0,1,0,0,0,1,0,1,2.79
66,16,3,1,0,0,0,1,1,0,0,1,0,1.79
66,16,4,2,1,0,0,0,0,0,0,1,0,2.29
66,16,5,1,0,0,0,0,0,0,0,0,0,0
67,1,1,5,0,0,1,0,0,1,0,0,1,2.79
67,1,2,5,0,1,0,0,1,1,1,1,0,1.79
67,1,3,4,1,0,0,0,0,1,1,0,1,0.79
67,1,4,5,0,0,0,1,0,1,0,1,0,2.29
67,1,5,4,0,0,0,0,0,0,0,0,0,0
67,2,1,4,1,0,0,0,0,0,1,1,1,1.29
67,2,2,3,0,0,1,0,1,1,1,1,0,2.79
67,2,3,2,0,0,0,1,1,0,0,1,0,1.79
67,2,4,5,0,1,0,0,1,1,0,0,0,2.29
67,2,5,5,0,0,0,0,0,0,0,0,0,0
67,3,1,5,0,0,0,1,0,1,0,0,1,0.79
67,3,2,3,1,0,0,0,1,1,0,0,0,2.79
67,3,3,5,0,1,0,0,1,1,1,1,0,1.29
67,3,4,5,0,0,1,0,1,1,1,1,1,1.79
67,3,5,3,0,0,0,0,0,0,0,0,0,0
67,4,1,3,0,0,1,0,0,0,0,0,0,2.79
67,4,2,5,0,1,0,0,0,0,0,0,0,2.29
67,4,3,5,1,0,0,0,0,0,0,1,0,0.79
67,4,4,4,0,0,0,1,0,1,0,0,0,1.79
67,4,5,5,0,0,0,0,0,0,0,0,0,0
67,5,1,4,1,0,0,0,0,0,1,0,0,0.79
67,5,2,4,0,0,0,1,1,0,0,1,0,1.29
67,5,3,3,0,1,0,0,0,1,1,0,1,2.29
67,5,4,2,0,0,1,0,1,1,1,1,0,1.79
67,5,5,5,0,0,0,0,0,0,0,0,0,0
67,6,1,5,0,1,0,0,0,1,0,0,0,1.79
67,6,2,5,0,1,0,0,0,0,1,1,0,2.29
67,6,3,3,1,0,0,0,0,0,0,1,0,2.79
67,6,4,5,0,0,0,1,1,1,1,0,0,1.29
67,6,5,5,0,0,0,0,0,0,0,0,0,0
67,7,1,3,0,1,0,0,0,1,1,1,1,2.79
67,7,2,3,1,0,0,0,1,0,0,1,0,2.29
67,7,3,5,0,0,1,0,1,1,0,1,1,0.79
67,7,4,5,0,0,0,1,1,0,1,1,0,1.29
67,7,5,4,0,0,0,0,0,0,0,0,0,0
67,8,1,5,0,1,0,0,1,0,1,1,1,2.79
67,8,2,4,0,0,0,1,0,1,1,0,1,1.79
67,8,3,4,1,0,0,0,0,1,0,0,0,2.29
67,8,4,3,1,0,0,0,0,0,1,1,1,0.79
67,8,5,2,0,0,0,0,0,0,0,0,0,0
67,9,1,5,0,0,0,1,1,1,0,1,1,2.29
67,9,2,5,1,0,0,0,1,1,1,0,0,2.79
67,9,3,5,0,0,1,0,0,1,1,0,1,1.29
67,9,4,3,0,1,0,0,1,1,0,1,1,1.79
67,9,5,5,0,0,0,0,0,0,0,0,0,0
67,10,1,5,0,0,1,0,0,0,0,1,1,1.29
67,10,2,3,1,0,0,0,0,0,1,0,0,2.79
67,10,3,3,0,1,0,0,0,0,1,1,1,0.79
67,10,4,5,0,0,1,0,0,1,1,0,1,1.79
67,10,5,5,0,0,0,0,0,0,0,0,0,0
67,11,1,4,0,0,0,1,1,0,0,0,0,1.29
67,11,2,5,0,0,0,1,0,1,0,0,1,2.29
67,11,3,4,0,0,1,0,1,0,0,0,1,1.79
67,11,4,4,1,0,0,0,0,1,0,1,0,2.79
67,11,5,3,0,0,0,0,0,0,0,0,0,0
67,12,1,2,0,0,0,1,1,0,0,0,0,1.79
67,12,2,5,0,1,0,0,1,0,0,0,1,0.79
67,12,3,5,1,0,0,0,1,1,0,1,1,1.29
67,12,4,5,0,0,1,0,1,0,0,1,1,2.29
67,12,5,3,0,0,0,0,0,0,0,0,0,0
67,13,1,5,0,1,0,0,1,0,1,0,1,1.79
67,13,2,5,0,0,0,1,0,0,0,0,1,1.29
67,13,3,3,1,0,0,0,1,0,1,0,1,2.79
67,13,4,3,0,0,1,0,0,0,0,1,0,0.79
67,13,5,5,0,0,0,0,0,0,0,0,0,0
67,14,1,5,0,0,1,0,1,1,0,1,0,2.29
67,14,2,4,0,1,0,0,1,0,1,0,1,1.29
67,14,3,5,0,0,0,1,1,0,0,1,0,0.79
67,14,4,4,0,0,1,0,1,0,1,0,1,1.79
67,14,5,4,0,0,0,0,0,0,0,0,0,0
67,15,1,3,0,0,0,1,1,1,1,1,1,2.79
67,15,2,2,0,0,1,0,1,1,1,0,1,2.29
67,15,3,5,0,1,0,0,1,1,1,1,1,1.29
